CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0001 +7.04739e-03 -4.51292e-03 +1.16788e-02 -7.33437e+02 -1.71820e+03 +2.19973e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 +2.35073e-03 -1.05201e-03 +3.35920e-03 -6.69590e+02 -1.61254e+03 +2.19976e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 +5.13481e-03 -2.03742e-04 +8.46570e-03 +5.14669e+02 -6.15673e+02 +2.19995e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0001 +9.01916e-03 -2.31627e-03 +1.19963e-02 +7.17163e+02 -8.73274e+02 +2.19990e+03 00000024 0703 +9.82715e+01 +45.322 -026.025
0013 -8.33364e-02 -2.78566e-02 +3.70130e-01 -1.08913e+03 -1.34901e+04 +2.18563e+03 00000025 0703 +5.34341e+01 +50.545 +081.397
0013 +9.68012e-02 +2.89909e-01 +2.58740e-01 -5.86356e+03 -8.66811e+03 +2.19141e+03 00000025 0703 +5.34341e+01 +50.545 +081.397
0001 +8.48229e-04 -8.94932e-04 +9.41121e-04 +6.26116e+03 +2.56263e+03 +2.19641e+03 00000026 0703 +4.95456e+01 +41.363 -030.883
0001 +3.28973e-04 -7.61253e-04 +3.39814e-03 +1.07589e+03 -2.71448e+03 +2.19933e+03 00000027 0703 +4.26890e+01 +20.303 -002.872
0006 +8.12858e-01 -1.86068e+00 +1.12164e+00 +2.19205e+03 -1.32105e+03 +2.19949e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0005 +3.01727e+00 -8.96156e+00 +5.03048e+00 +5.60695e+02 -3.43078e+03 +2.19905e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0006 +1.55377e+00 -4.77475e+00 +3.11819e+00 -1.27516e+02 -7.69668e+02 +2.19995e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0005 +8.90342e-01 -2.30791e+00 +1.18442e+00 +1.84451e+03 -3.93414e+03 +2.19852e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +5.75645e-03 -1.27621e-02 +3.09340e-03 +1.76475e+03 -5.65233e+03 +2.19725e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.42099e-04 -3.20684e-04 +6.10551e-04 +1.80202e+03 -4.01577e+03 +2.19848e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -2.57796e-04 -1.66230e-03 +1.17338e-03 +5.46756e+02 -5.27060e+03 +2.19780e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +3.54112e-03 -8.43632e-03 +5.56951e-03 +1.24595e+03 -4.63856e+03 +2.19819e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +4.63118e-03 -1.07913e-02 +7.97322e-03 +1.21993e+03 -4.46842e+03 +2.19832e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0005 +1.80750e+00 -5.93785e+00 +2.99416e+00 +5.35118e+02 -4.25805e+03 +2.19856e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +6.89852e-04 -2.08342e-03 +3.16660e-03 -1.05954e+02 -2.61706e+03 +2.19946e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -7.44924e-05 -3.14102e-04 +1.56336e-03 -4.92226e+02 -1.91903e+03 +2.19969e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 -2.80239e-04 -1.66348e-04 +6.92916e-04 -1.22070e+03 -9.57398e+02 +2.19981e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +9.81432e-05 -5.95328e-05 +1.10173e-04 -1.52722e+03 -1.31994e+03 +2.19968e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +9.67751e-05 -2.60270e-04 +1.23924e-04 +6.97308e+02 -2.15084e+03 +2.19960e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0002 +1.51549e-03 -1.31829e-02 +5.68210e-03 +6.93957e+02 -2.14498e+03 +2.19960e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +8.73274e-04 -2.08668e-03 +1.67845e-03 +6.80710e+02 -2.07579e+03 +2.19963e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.67290e-04 -4.66905e-04 +3.11674e-04 +6.82651e+02 -2.10602e+03 +2.19962e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.21811e-02 -3.37523e-02 +1.70203e-02 +7.08896e+02 -2.17708e+03 +2.19959e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +2.60903e-02 -6.95337e-02 +4.05487e-02 +7.19135e+02 -2.11035e+03 +2.19961e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +3.18894e-02 -9.10508e-02 +5.25006e-02 +6.83004e+02 -2.13171e+03 +2.19961e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
0001 +1.52218e-04 +1.58986e-05 +2.36194e-04 +2.03859e+02 -1.47119e+03 +2.19983e+03 00000028 0703 +4.52519e+02 +60.394 -069.598
