Tabla para CorsikaId 1:
       CorsikaId            px            py        pz             x              y            z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
265            1 -3.956540e-04  5.678660e-04  0.000224    5386.44000  -13142.800000   2184.17000         73     703   1493.5100     81.854  113.344
266            1 -4.462410e-04  1.326440e-03  0.001414    5430.11000  -13190.500000   2184.04000         73     703   1493.5100     81.854  113.344
267            1  2.056750e-05 -7.962310e-05  0.000430    5510.03000  -13234.700000   2183.88000         73     703   1493.5100     81.854  113.344
268            1  3.064500e-05  4.661820e-05  0.000034    5440.31000  -13091.400000   2184.23000         73     703   1493.5100     81.854  113.344
269            1 -4.828980e-05  4.012480e-04  0.000121    5451.35000  -13021.300000   2184.37000         73     703   1493.5100     81.854  113.344
270            1  1.226210e-04 -2.141310e-04  0.000079    5286.15000  -12700.200000   2185.15000         73     703   1493.5100     81.854  113.344
271            1  3.079790e-05  6.002290e-04  0.000993    5664.57000  -13584.500000   2183.01000         73     703   1493.5100     81.854  113.344
272            1  7.115070e-05 -4.747330e-05  0.000059    5757.09000  -13647.900000   2182.79000         73     703   1493.5100     81.854  113.344
273            1  5.377290e-05 -1.425700e-04  0.000176    5745.79000  -13975.200000   2182.09000         73     703   1493.5100     81.854  113.344
274            1 -3.962340e-04  2.352310e-03  0.001602    5378.01000  -12921.100000   2184.63000         73     703   1493.5100     81.854  113.344
275            1 -1.653770e-02  4.042320e-02  0.005008    5256.20000  -12678.000000   2185.22000         73     703   1493.5100     81.854  113.344
276            1 -1.178980e-04  2.397690e-04  0.000164    5350.62000  -12904.600000   2184.69000         73     703   1493.5100     81.854  113.344
277            1 -1.215990e-05  5.350470e-05  0.000158    5596.13000  -13457.600000   2183.34000         73     703   1493.5100     81.854  113.344
278            1  3.370410e-05  7.587830e-05  0.000562    5375.34000  -13105.500000   2184.26000         73     703   1493.5100     81.854  113.344
279            1 -5.533250e-05 -6.387190e-05  0.000107    5200.34000  -12842.100000   2184.94000         73     703   1493.5100     81.854  113.344
280            1  6.799890e-05 -1.370300e-05  0.000003    5344.16000  -12490.800000   2185.52000         73     703   1493.5100     81.854  113.344
281            1  3.700020e-04  9.675480e-04  0.000707    5334.20000  -12795.800000   2184.92000         73     703   1493.5100     81.854  113.344
282            1 -5.313040e-04  2.766110e-03  0.000508    5308.45000  -12730.500000   2185.08000         73     703   1493.5100     81.854  113.344
