Tabla para CorsikaId 2:
        CorsikaId            px        py        pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
5859            2  3.764180e-03  0.000931  0.006335   1439.700000  -1481.290000  2199.67        494     703    122.9940      2.687  -13.087
5862            2  5.732100e-02 -0.038645  0.321025   1439.480000  -1482.970000  2199.66        494     703    122.9940      2.687  -13.087
5879            2  7.052650e-04  0.000267  0.006395    630.003000  -1096.030000  2199.87        494     703    122.9940      2.687  -13.087
5897            2 -1.279680e-01 -0.214821  0.120704   3334.210000  -8953.300000  2192.84        495     703    120.9350     59.275 -135.051
5926            2  4.398380e-04  0.000297  0.002403  -1821.440000   -686.186000  2199.70        497     703    228.9680     37.191   74.204
5962            2  5.234560e-04  0.001792  0.009446   -341.754000  -2338.680000  2199.56        497     703    228.9680     37.191   74.204
5982            2 -1.233740e-02 -0.011947  0.020884    487.378000   -390.369000  2199.97        499     703    191.1970     31.977 -139.654
6083            2  9.818720e-03 -0.005235  0.044690   5893.900000  -7775.820000  2192.53        506     703    148.6040     33.231  111.259
6101            2  2.742720e-02  0.056945  0.097660   5659.880000  -6752.640000  2193.91        506     703    148.6040     33.231  111.259
6110            2  3.111230e-04 -0.000771  0.006341   -119.834000  -1876.620000  2199.72        506     703    148.6040     33.231  111.259
6121            2 -2.585850e-02  0.006210  0.029770   -105.011000  -1910.520000  2199.71        506     703    148.6040     33.231  111.259
6135            2 -1.454200e-03 -0.001604  0.023677    -27.921200  -1906.090000  2199.71        506     703    148.6040     33.231  111.259
6170            2  7.375380e-03 -0.002550  0.013224   4674.320000   1033.520000  2198.20        509     703    143.9080     40.088   -7.374
6193            2 -1.716350e-02  0.001023  0.027589   -221.834000   -439.310000  2199.98        509     703    143.9080     40.088   -7.374
6195            2 -1.166950e-02  0.039948  0.077348   -373.054000   -181.166000  2199.99        509     703    143.9080     40.088   -7.374
6232            2 -6.794550e-03  0.063059  0.035023    275.100000   2406.230000  2199.54        510     703    391.1150     25.218  130.761
6237            2 -1.154980e-01  0.266909  0.684026    469.110000    467.573000  2199.97        510     703    391.1150     25.218  130.761
6252            2 -6.884380e-04  0.009884  0.009866  -4957.740000 -14837.600000  2180.80        513     703    121.8550     56.245   84.070
6259            2  1.244860e-02  0.029564  0.062746  -2843.690000  -6420.750000  2196.13        515     703     48.7231     39.091   55.849
6303            2  7.817910e-04 -0.033591  0.056883    -27.676800   1171.710000  2199.89        521     703    207.9610     30.450  -82.076
6322            2  4.243920e-03  0.004459  0.013418   2179.220000  -3047.220000  2198.90        523     703     27.9383      5.314   -3.415
6366            2  7.314600e-03  0.003443  0.023534  -1643.590000    150.829000  2199.79        527     703    207.2010     28.874    9.770
6373            2  3.426660e-02  0.027480  0.085258  -1642.830000    170.311000  2199.79        527     703    207.2010     28.874    9.770
6395            2  4.645990e-01 -1.600690  0.851624   1481.070000  -2354.650000  2199.39        528     703    578.0120     60.421  -74.921
6448            2  4.458480e-04 -0.004024  0.035344    -21.944700   -988.283000  2199.92        533     703    213.1380      9.098  -43.698
6461            2  4.026540e-02 -0.029501  0.204761     -0.773586   -994.742000  2199.92        533     703    213.1380      9.098  -43.698
6532            2 -9.448980e-04  0.000942  0.005572   -428.359000   6469.410000  2196.70        538     703   1273.1100     37.118 -107.629
6543            2 -8.960150e-03 -0.006924  0.030610   -714.522000    588.504000  2199.93        538     703   1273.1100     37.118 -107.629
6597            2 -8.532090e-03 -0.034922  0.056138    251.770000   -324.613000  2199.99        538     703   1273.1100     37.118 -107.629
6629            2 -1.075380e-03 -0.006947  0.013313    856.632000   1738.270000  2199.71        538     703   1273.1100     37.118 -107.629
6676            2 -4.069870e-03 -0.010304  0.006340     16.342500   -839.716000  2199.94        538     703   1273.1100     37.118 -107.629
6711            2 -2.631640e-02 -0.033373  0.165275    374.659000   1738.190000  2199.75        538     703   1273.1100     37.118 -107.629
6746            2 -3.461920e-03 -0.015997  0.038531  -2089.490000   -683.672000  2199.62        543     703    124.8510     27.735  -85.461
6801            2 -1.409470e-02  0.025336  0.031177    -39.113700 -16556.100000  2178.50        552     703     25.6805     45.697   79.662
6859            2 -5.431220e-03  0.001601  0.009385  -1303.370000  -2134.050000  2199.51        575     703     46.6915     24.648 -131.582
6892            2 -1.692820e-03  0.001655  0.013163  -1759.920000  -1837.510000  2199.49        579     703     85.0067     10.871   36.958
6919            2  1.019830e-02 -0.005245  0.008133   1429.960000  -4527.520000  2198.23        585     703     45.2249     21.089 -101.443
6921            2 -1.289070e-02 -0.018872  0.029312   1419.820000  -4533.720000  2198.23        585     703     45.2249     21.089 -101.443
7016            2  4.263550e-05  0.001220  0.000796    866.376000  -8129.820000  2194.76        594     703     68.1130     52.515  120.107
7030            2 -5.349910e-03  0.013475  0.028708  -4496.650000  -1676.310000  2198.19        596     703    221.7460     42.374   93.828
7063            2 -2.065700e-02  0.019663  0.039506  -3700.450000  -3615.480000  2197.90        609     703     82.1428     30.542  122.119
7071            2 -1.824430e-01 -0.098120  0.383148   5591.210000  -3326.910000  2196.68        610     703    135.6330     42.906 -176.707
7090            2 -4.472050e-02 -0.008011  0.067891   2022.110000   -365.400000  2199.67        610     703    135.6330     42.906 -176.707
7151            2  1.683100e-02  0.011593  0.017167  -1300.790000  -1639.030000  2199.66        618     703    408.8310     50.717   41.979
7153            2  9.462630e-03  0.007410  0.015322  -1465.940000  -1702.340000  2199.60        618     703    408.8310     50.717   41.979
7199            2  7.210800e-03 -0.002500  0.003116   2988.040000  -2794.710000  2198.69        621     703    244.3080     36.094  -79.544
7204            2  4.470080e-04 -0.000772  0.000249   2955.830000  -2803.090000  2198.70        621     703    244.3080     36.094  -79.544
7217            2  5.202690e-05 -0.000098  0.000831    174.889000    603.452000  2199.97        621     703    244.3080     36.094  -79.544
7229            2 -6.603080e-03  0.007658  0.049662    -55.072900   -646.340000  2199.97        621     703    244.3080     36.094  -79.544
7246            2  9.106090e-03 -0.006699  0.037507   2804.720000   2629.490000  2198.84        621     703    244.3080     36.094  -79.544
7254            2  2.858300e-03 -0.005264  0.005347   4082.110000   2393.560000  2198.24        621     703    244.3080     36.094  -79.544
7260            2 -1.087350e-02 -0.004805  0.004615  -1061.220000   -913.121000  2199.85        621     703    244.3080     36.094  -79.544
7312            2  1.395460e-02 -0.018230  0.051466   -133.435000  -1124.510000  2199.90        625     703    192.1100     29.693  -24.203
7313            2  9.351970e-03 -0.009995  0.019132   -166.168000  -1215.220000  2199.88        625     703    192.1100     29.693  -24.203
7321            2  1.500110e-02 -0.032271  0.048287   -132.150000  -1074.220000  2199.91        625     703    192.1100     29.693  -24.203
7358            2 -1.013570e-03  0.002052  0.012035  -4270.570000   2120.780000  2198.22        625     703    192.1100     29.693  -24.203
7437            2 -2.660860e-03 -0.021055  0.104777   -576.141000   1203.310000  2199.86        629     703    973.5400     19.027  -82.559
7475            2  1.777390e-03 -0.002492  0.004566    980.703000    479.985000  2199.91        629     703    973.5400     19.027  -82.559
7479            2  1.549630e-03 -0.002521  0.003160    973.825000    418.991000  2199.91        629     703    973.5400     19.027  -82.559
7494            2  9.196680e-04 -0.005724  0.003443    986.677000    331.285000  2199.92        629     703    973.5400     19.027  -82.559
7555            2  1.746090e-03 -0.004800  0.009123   -455.821000   -591.137000  2199.96        629     703    973.5400     19.027  -82.559
7570            2  3.738310e-03 -0.063581  0.166399   -422.396000   -580.793000  2199.96        629     703    973.5400     19.027  -82.559
7581            2  6.952900e-03 -0.006831  0.006533   -383.526000   -630.150000  2199.96        629     703    973.5400     19.027  -82.559
7597            2  7.907560e-03 -0.002265  0.078578   -442.011000   -425.417000  2199.97        629     703    973.5400     19.027  -82.559
7605            2  1.351190e-03  0.001722  0.003352   -407.489000   -554.675000  2199.96        629     703    973.5400     19.027  -82.559
7623            2 -2.535790e-04 -0.000341  0.001708   -389.638000   -579.765000  2199.96        629     703    973.5400     19.027  -82.559
7662            2 -3.887840e-04 -0.023799  0.071677   -442.376000    257.145000  2199.98        629     703    973.5400     19.027  -82.559
