Tabla para CorsikaId 5:
        CorsikaId         px         py          pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
2661            5  -2.165050   8.708770    6.375060    186.370000   -407.807000  2199.98        200     703    851.7170     54.272  104.417
2662            5  -1.619860   6.140390    4.696210    121.002000   -467.226000  2199.98        200     703    851.7170     54.272  104.417
2663            5  -0.093778   0.419824    0.491056    929.639000  -4853.350000  2198.08        200     703    851.7170     54.272  104.417
2668            5  -1.270120   4.879210    3.609800     22.476700   -827.430000  2199.95        200     703    851.7170     54.272  104.417
2717            5   2.735800   0.572104    1.572150  -2859.750000  -1014.810000  2199.28        211     703    129.0680     60.739   11.389
2721            5  -0.080657  -0.066844    0.515049    972.081000  -3051.220000  2199.20        213     703     56.4729     16.495 -171.900
2747            5   0.228030  -0.085824    0.993947   2172.510000  -2859.360000  2198.99        214     703     39.1970      5.519  -89.569
2750            5  -2.618100  -0.157746    1.167240   3276.750000  -2599.790000  2198.63        215     703    318.4470     68.589 -179.327
2751            5  -9.281630  -0.333966    3.582030   1734.300000  -2264.330000  2199.36        215     703    318.4470     68.589 -179.327
2757            5  -0.709332  -0.843311    1.879320    295.201000  -2127.200000  2199.64        219     703     97.9960     28.291 -137.784
2763            5   0.036043   0.594111    0.608841   8224.620000   2508.260000  2194.20        223     703    151.2780     47.273   96.089
2818            5  -4.095240  -0.602408    6.306900   1486.800000  -1094.410000  2199.73        232     703    235.6810     35.569 -175.962
2820            5  -0.704969  -0.068335    0.890262   -763.265000   -427.214000  2199.94        232     703    235.6810     35.569 -175.962
2840            5  -0.910921  -0.313390    1.139040   -890.407000  -2929.340000  2199.26        232     703    235.6810     35.569 -175.962
2841            5  -1.696670  -0.303875    2.792210   1907.710000  -1507.000000  2199.54        232     703    235.6810     35.569 -175.962
2846            5  -0.570968   0.148319    1.984340     98.562100   -794.537000  2199.95        235     703    132.0860     16.323  170.914
2847            5  -0.292223   0.005983    1.311170    656.044000  -1280.230000  2199.84        235     703    132.0860     16.323  170.914
2848            5  -0.105686  -0.097896    0.677828   1302.760000  -2915.210000  2199.20        235     703    132.0860     16.323  170.914
2859            5  -0.308369   0.011533    1.090550     -8.771200  -1680.390000  2199.78        235     703    132.0860     16.323  170.914
2865            5  -1.430760   0.469529    4.754860    291.436000   -963.610000  2199.92        236     703    653.2990     19.655  153.141
2867            5  -0.772121   0.202467    2.188800   -793.875000   -629.348000  2199.92        236     703    653.2990     19.655  153.141
2869            5  -0.343854   0.260105    2.125460   1592.800000   -489.334000  2199.78        236     703    653.2990     19.655  153.141
2898            5  -1.563320   0.791439    4.650930   -295.058000     83.835200  2199.99        236     703    653.2990     19.655  153.141
2906            5  -0.999234   0.510597    3.331680    153.277000   -336.894000  2199.99        236     703    653.2990     19.655  153.141
2933            5  -0.458889   0.149507    1.677940    332.798000  -1166.470000  2199.88        236     703    653.2990     19.655  153.141
2934            5 -12.305000   5.842740   38.531600     -1.849130   -370.490000  2199.99        236     703    653.2990     19.655  153.141
2938            5  -3.748440   1.232850   10.042000   -893.130000   -823.383000  2199.88        236     703    653.2990     19.655  153.141
2947            5  -0.104661   0.014008    0.767452   1831.330000  -1931.480000  2199.44        236     703    653.2990     19.655  153.141
2958            5  -0.222275   3.142290    2.695060    154.343000  -1471.790000  2199.83        239     703   1764.0100     52.949   94.949
2959            5  -0.044074   4.888070    4.193570   1634.860000  -1984.690000  2199.48        239     703   1764.0100     52.949   94.949
2962            5  -0.240779   1.023900    0.872411  -2433.920000   -149.772000  2199.53        239     703   1764.0100     52.949   94.949
2963            5  -1.188780  13.901100   10.420500    -76.563400    226.293000  2200.00        239     703   1764.0100     52.949   94.949
2970            5  -0.878763   7.537850    6.217660   -295.222000  -1278.190000  2199.86        239     703   1764.0100     52.949   94.949
2971            5  -0.891242  16.383700   11.351100    525.209000   1815.610000  2199.72        239     703   1764.0100     52.949   94.949
2975            5  -1.227240  12.377300    9.665260   -331.558000   -590.425000  2199.96        239     703   1764.0100     52.949   94.949
2977            5  -0.003638   2.047040    1.719130   1636.130000  -2450.300000  2199.32        239     703   1764.0100     52.949   94.949
2980            5  -0.468518   2.001410    3.797650    168.096000  -8474.490000  2194.36        239     703   1764.0100     52.949   94.949
