Tabla para CorsikaId 6:
        CorsikaId         px         py         pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
3305            6   5.127910  -4.756280   9.901730   -252.683000    386.868000  2199.98        249     703    878.6170     37.665  -43.942
3306            6   3.931310  -3.909970   6.895460    222.096000   -572.500000  2199.97        249     703    878.6170     37.665  -43.942
3345            6   3.678960   3.822230   2.226450    248.606000  -8803.230000  2193.92        250     703    326.9870     67.321   52.668
3347            6  -1.850550  -1.250590   1.055230  -5280.310000  -4037.060000  2196.53        251     703    236.6750     62.574 -142.970
3348            6  -0.535863  -0.353515   0.557340  -1288.190000    612.350000  2199.84        252     703    428.9500     49.763 -140.714
3351            6  -1.260520  -1.133400   1.351250   -436.043000  -2471.250000  2199.51        252     703    428.9500     49.763 -140.714
3352            6  -6.222500  -3.527700   6.636360   -277.351000    551.771000  2199.97        252     703    428.9500     49.763 -140.714
3354            6  -1.197690  -1.213350   1.177650  -2032.410000  -4636.010000  2197.99        252     703    428.9500     49.763 -140.714
3355            6  -1.506410  -1.182580   1.693510    332.257000   -724.224000  2199.95        252     703    428.9500     49.763 -140.714
3358            6  -9.918140  -7.963340  12.355800   2017.390000   1027.570000  2199.60        252     703    428.9500     49.763 -140.714
3373            6  -7.479200   1.083820   4.787580   -980.114000  -1470.170000  2199.76        254     703    305.2630     57.273  171.495
3374            6  -0.275790   0.106771   0.171492   5125.940000   -363.664000  2197.93        254     703    305.2630     57.273  171.495
3377            6  -1.845000   0.229437   1.183400   3690.160000  -3860.990000  2197.76        254     703    305.2630     57.273  171.495
3444            6  -1.401370  -4.294560   9.100130   -173.481000   -387.393000  2199.99        264     703   1076.0000     24.359 -110.059
3445            6  -0.252059  -0.534434   2.021220    -29.132600    745.026000  2199.96        264     703   1076.0000     24.359 -110.059
3447            6   0.124720   0.007466   0.166932    752.667000    273.256000  2199.95        264     703   1076.0000     24.359 -110.059
3450            6  -1.286640  -2.238410   6.507230   -420.900000    994.266000  2199.91        264     703   1076.0000     24.359 -110.059
3452            6  -1.307480  -3.049780   7.086600   -347.022000   -269.656000  2199.98        264     703   1076.0000     24.359 -110.059
3453            6  -0.127973  -0.309500   0.932656    409.074000    520.830000  2199.97        264     703   1076.0000     24.359 -110.059
3457            6  -0.334174  -1.080860   3.032760    417.578000    687.954000  2199.95        264     703   1076.0000     24.359 -110.059
3459            6  -0.646692  -1.911400   3.938310    -56.546500   -859.444000  2199.94        264     703   1076.0000     24.359 -110.059
3477            6  -0.281714  -0.988794   2.258530    311.060000   -580.112000  2199.97        264     703   1076.0000     24.359 -110.059
3484            6  -1.343110  -2.451960   6.468940   -537.206000    286.054000  2199.97        264     703   1076.0000     24.359 -110.059
3493            6  -0.224223  -0.498574   1.354280    332.072000    385.142000  2199.98        264     703   1076.0000     24.359 -110.059
3495            6  -0.274034  -1.311890   3.500410   1481.770000    800.023000  2199.78        264     703   1076.0000     24.359 -110.059
